ImageName,Label
PathID:24_FigureID:134_IsCollision:0.jpg,24
PathID:25_FigureID:5_IsCollision:0.jpg,25
PathID:13_FigureID:625_IsCollision:0.jpg,13
PathID:30_FigureID:196_IsCollision:0.jpg,30
PathID:37_FigureID:20_IsCollision:0.jpg,37
PathID:30_FigureID:759_IsCollision:0.jpg,30
PathID:26_FigureID:101_IsCollision:0.jpg,26
PathID:4_FigureID:275_IsCollision:0.jpg,4
PathID:24_FigureID:225_IsCollision:0.jpg,24
PathID:43_FigureID:858_IsCollision:0.jpg,43
PathID:14_FigureID:181_IsCollision:0.jpg,14
PathID:39_FigureID:15_IsCollision:0.jpg,39
PathID:14_FigureID:487_IsCollision:0.jpg,14
PathID:5_FigureID:677_IsCollision:0.jpg,5
PathID:51_FigureID:512_IsCollision:0.jpg,51
PathID:0_FigureID:896_IsCollision:0.jpg,0
PathID:23_FigureID:430_IsCollision:0.jpg,23
PathID:34_FigureID:545_IsCollision:0.jpg,34
PathID:21_FigureID:949_IsCollision:0.jpg,21
PathID:5_FigureID:265_IsCollision:0.jpg,5
PathID:14_FigureID:204_IsCollision:0.jpg,14
PathID:38_FigureID:112_IsCollision:0.jpg,38
PathID:31_FigureID:891_IsCollision:0.jpg,31
PathID:28_FigureID:126_IsCollision:0.jpg,28
PathID:56_FigureID:592_IsCollision:0.jpg,56
PathID:33_FigureID:479_IsCollision:0.jpg,33
PathID:16_FigureID:610_IsCollision:0.jpg,16
PathID:40_FigureID:465_IsCollision:0.jpg,40
PathID:23_FigureID:585_IsCollision:0.jpg,23
PathID:44_FigureID:272_IsCollision:0.jpg,44
PathID:29_FigureID:431_IsCollision:0.jpg,29
PathID:58_FigureID:837_IsCollision:0.jpg,58
PathID:11_FigureID:22_IsCollision:0.jpg,11
PathID:42_FigureID:45_IsCollision:0.jpg,42
PathID:23_FigureID:683_IsCollision:0.jpg,23
PathID:17_FigureID:59_IsCollision:0.jpg,17
PathID:35_FigureID:818_IsCollision:0.jpg,35
PathID:43_FigureID:483_IsCollision:0.jpg,43
PathID:54_FigureID:567_IsCollision:0.jpg,54
PathID:26_FigureID:724_IsCollision:0.jpg,26
PathID:47_FigureID:793_IsCollision:0.jpg,47
PathID:31_FigureID:913_IsCollision:0.jpg,31
PathID:35_FigureID:578_IsCollision:0.jpg,35
PathID:21_FigureID:515_IsCollision:0.jpg,21
PathID:15_FigureID:951_IsCollision:0.jpg,15
PathID:54_FigureID:255_IsCollision:0.jpg,54
PathID:0_FigureID:339_IsCollision:0.jpg,0
PathID:59_FigureID:99_IsCollision:0.jpg,59
PathID:33_FigureID:739_IsCollision:0.jpg,33
PathID:39_FigureID:921_IsCollision:0.jpg,39
PathID:4_FigureID:561_IsCollision:0.jpg,4
PathID:42_FigureID:789_IsCollision:0.jpg,42
PathID:54_FigureID:761_IsCollision:0.jpg,54
PathID:24_FigureID:949_IsCollision:0.jpg,24
PathID:11_FigureID:83_IsCollision:0.jpg,11
PathID:58_FigureID:114_IsCollision:0.jpg,58
PathID:39_FigureID:355_IsCollision:0.jpg,39
PathID:16_FigureID:51_IsCollision:0.jpg,16
PathID:34_FigureID:535_IsCollision:0.jpg,34
PathID:34_FigureID:215_IsCollision:0.jpg,34
PathID:56_FigureID:219_IsCollision:0.jpg,56
PathID:59_FigureID:793_IsCollision:0.jpg,59
PathID:46_FigureID:115_IsCollision:0.jpg,46
PathID:4_FigureID:698_IsCollision:0.jpg,4
PathID:41_FigureID:611_IsCollision:0.jpg,41
PathID:51_FigureID:168_IsCollision:0.jpg,51
PathID:46_FigureID:511_IsCollision:0.jpg,46
PathID:26_FigureID:484_IsCollision:0.jpg,26
PathID:28_FigureID:491_IsCollision:0.jpg,28
PathID:12_FigureID:228_IsCollision:0.jpg,12
PathID:55_FigureID:790_IsCollision:0.jpg,55
PathID:30_FigureID:695_IsCollision:0.jpg,30
PathID:45_FigureID:889_IsCollision:0.jpg,45
PathID:59_FigureID:590_IsCollision:0.jpg,59
PathID:40_FigureID:898_IsCollision:0.jpg,40
PathID:59_FigureID:55_IsCollision:0.jpg,59
PathID:27_FigureID:611_IsCollision:0.jpg,27
PathID:59_FigureID:561_IsCollision:0.jpg,59
PathID:23_FigureID:711_IsCollision:0.jpg,23
PathID:14_FigureID:158_IsCollision:0.jpg,14
PathID:15_FigureID:867_IsCollision:0.jpg,15
PathID:26_FigureID:354_IsCollision:0.jpg,26
PathID:48_FigureID:327_IsCollision:0.jpg,48
PathID:53_FigureID:85_IsCollision:0.jpg,53
PathID:32_FigureID:130_IsCollision:0.jpg,32
PathID:49_FigureID:513_IsCollision:0.jpg,49
PathID:8_FigureID:626_IsCollision:0.jpg,8
PathID:13_FigureID:187_IsCollision:0.jpg,13
PathID:35_FigureID:111_IsCollision:0.jpg,35
PathID:39_FigureID:873_IsCollision:0.jpg,39
PathID:32_FigureID:649_IsCollision:0.jpg,32
PathID:58_FigureID:870_IsCollision:0.jpg,58
PathID:29_FigureID:115_IsCollision:0.jpg,29
PathID:31_FigureID:919_IsCollision:0.jpg,31
PathID:15_FigureID:463_IsCollision:0.jpg,15
PathID:31_FigureID:264_IsCollision:0.jpg,31
PathID:56_FigureID:518_IsCollision:0.jpg,56
PathID:23_FigureID:543_IsCollision:0.jpg,23
PathID:32_FigureID:910_IsCollision:0.jpg,32
PathID:1_FigureID:854_IsCollision:0.jpg,1
PathID:46_FigureID:821_IsCollision:0.jpg,46
PathID:12_FigureID:388_IsCollision:0.jpg,12
PathID:54_FigureID:927_IsCollision:0.jpg,54
PathID:9_FigureID:538_IsCollision:0.jpg,9
PathID:28_FigureID:956_IsCollision:0.jpg,28
PathID:16_FigureID:578_IsCollision:0.jpg,16
PathID:9_FigureID:175_IsCollision:0.jpg,9
PathID:30_FigureID:111_IsCollision:0.jpg,30
PathID:17_FigureID:78_IsCollision:0.jpg,17
PathID:4_FigureID:834_IsCollision:0.jpg,4
PathID:39_FigureID:422_IsCollision:0.jpg,39
PathID:24_FigureID:769_IsCollision:0.jpg,24
PathID:34_FigureID:849_IsCollision:0.jpg,34
PathID:13_FigureID:592_IsCollision:0.jpg,13
PathID:59_FigureID:475_IsCollision:0.jpg,59
PathID:5_FigureID:112_IsCollision:0.jpg,5
PathID:21_FigureID:133_IsCollision:0.jpg,21
PathID:9_FigureID:560_IsCollision:0.jpg,9
PathID:45_FigureID:965_IsCollision:0.jpg,45
PathID:25_FigureID:380_IsCollision:0.jpg,25
PathID:29_FigureID:704_IsCollision:0.jpg,29
PathID:8_FigureID:763_IsCollision:0.jpg,8
PathID:15_FigureID:900_IsCollision:0.jpg,15
PathID:45_FigureID:709_IsCollision:0.jpg,45
PathID:17_FigureID:46_IsCollision:0.jpg,17
PathID:16_FigureID:428_IsCollision:0.jpg,16
PathID:46_FigureID:9_IsCollision:0.jpg,46
PathID:36_FigureID:505_IsCollision:0.jpg,36
PathID:0_FigureID:991_IsCollision:0.jpg,0
PathID:12_FigureID:661_IsCollision:0.jpg,12
PathID:19_FigureID:726_IsCollision:0.jpg,19
PathID:58_FigureID:178_IsCollision:0.jpg,58
PathID:3_FigureID:637_IsCollision:0.jpg,3
PathID:39_FigureID:84_IsCollision:0.jpg,39
PathID:49_FigureID:621_IsCollision:0.jpg,49
PathID:56_FigureID:699_IsCollision:0.jpg,56
PathID:19_FigureID:620_IsCollision:0.jpg,19
PathID:46_FigureID:719_IsCollision:0.jpg,46
PathID:44_FigureID:47_IsCollision:0.jpg,44
PathID:17_FigureID:845_IsCollision:0.jpg,17
PathID:55_FigureID:73_IsCollision:0.jpg,55
PathID:11_FigureID:820_IsCollision:0.jpg,11
PathID:26_FigureID:470_IsCollision:0.jpg,26
PathID:27_FigureID:345_IsCollision:0.jpg,27
PathID:56_FigureID:303_IsCollision:0.jpg,56
PathID:48_FigureID:559_IsCollision:0.jpg,48
PathID:41_FigureID:34_IsCollision:0.jpg,41
PathID:57_FigureID:922_IsCollision:0.jpg,57
PathID:22_FigureID:874_IsCollision:0.jpg,22
PathID:37_FigureID:605_IsCollision:0.jpg,37
PathID:28_FigureID:543_IsCollision:0.jpg,28
PathID:50_FigureID:134_IsCollision:0.jpg,50
PathID:59_FigureID:761_IsCollision:0.jpg,59
PathID:30_FigureID:943_IsCollision:0.jpg,30
PathID:11_FigureID:185_IsCollision:0.jpg,11
PathID:23_FigureID:129_IsCollision:0.jpg,23
PathID:19_FigureID:549_IsCollision:0.jpg,19
PathID:49_FigureID:744_IsCollision:0.jpg,49
PathID:46_FigureID:313_IsCollision:0.jpg,46
PathID:17_FigureID:422_IsCollision:0.jpg,17
PathID:29_FigureID:610_IsCollision:0.jpg,29
PathID:8_FigureID:621_IsCollision:0.jpg,8
PathID:56_FigureID:898_IsCollision:0.jpg,56
PathID:34_FigureID:658_IsCollision:0.jpg,34
PathID:50_FigureID:920_IsCollision:0.jpg,50
PathID:38_FigureID:717_IsCollision:0.jpg,38
PathID:32_FigureID:613_IsCollision:0.jpg,32
PathID:2_FigureID:518_IsCollision:0.jpg,2
PathID:7_FigureID:785_IsCollision:0.jpg,7
PathID:57_FigureID:40_IsCollision:0.jpg,57
PathID:42_FigureID:895_IsCollision:0.jpg,42
PathID:23_FigureID:489_IsCollision:0.jpg,23
PathID:51_FigureID:304_IsCollision:0.jpg,51
PathID:56_FigureID:351_IsCollision:0.jpg,56
PathID:38_FigureID:926_IsCollision:0.jpg,38
PathID:30_FigureID:513_IsCollision:0.jpg,30
PathID:35_FigureID:427_IsCollision:0.jpg,35
PathID:3_FigureID:646_IsCollision:0.jpg,3
PathID:6_FigureID:296_IsCollision:0.jpg,6
PathID:52_FigureID:150_IsCollision:0.jpg,52
PathID:8_FigureID:953_IsCollision:0.jpg,8
PathID:14_FigureID:944_IsCollision:0.jpg,14
PathID:32_FigureID:443_IsCollision:0.jpg,32
PathID:10_FigureID:147_IsCollision:0.jpg,10
PathID:12_FigureID:264_IsCollision:0.jpg,12
PathID:23_FigureID:581_IsCollision:0.jpg,23
PathID:24_FigureID:913_IsCollision:0.jpg,24
PathID:6_FigureID:665_IsCollision:0.jpg,6
PathID:27_FigureID:628_IsCollision:0.jpg,27
PathID:55_FigureID:41_IsCollision:0.jpg,55
PathID:46_FigureID:318_IsCollision:0.jpg,46
PathID:56_FigureID:483_IsCollision:0.jpg,56
PathID:23_FigureID:763_IsCollision:0.jpg,23
PathID:35_FigureID:243_IsCollision:0.jpg,35
PathID:33_FigureID:936_IsCollision:0.jpg,33
PathID:55_FigureID:58_IsCollision:0.jpg,55
PathID:39_FigureID:869_IsCollision:0.jpg,39
PathID:52_FigureID:927_IsCollision:0.jpg,52
PathID:28_FigureID:27_IsCollision:0.jpg,28
PathID:0_FigureID:686_IsCollision:0.jpg,0
PathID:20_FigureID:206_IsCollision:0.jpg,20
PathID:57_FigureID:377_IsCollision:0.jpg,57
PathID:15_FigureID:512_IsCollision:0.jpg,15
PathID:16_FigureID:512_IsCollision:0.jpg,16
PathID:50_FigureID:76_IsCollision:0.jpg,50
PathID:7_FigureID:275_IsCollision:0.jpg,7
PathID:14_FigureID:893_IsCollision:0.jpg,14
PathID:29_FigureID:434_IsCollision:0.jpg,29
PathID:43_FigureID:816_IsCollision:0.jpg,43
PathID:0_FigureID:659_IsCollision:0.jpg,0
PathID:43_FigureID:152_IsCollision:0.jpg,43
PathID:53_FigureID:533_IsCollision:0.jpg,53
PathID:7_FigureID:927_IsCollision:0.jpg,7
PathID:2_FigureID:5_IsCollision:0.jpg,2
PathID:26_FigureID:918_IsCollision:0.jpg,26
PathID:21_FigureID:673_IsCollision:0.jpg,21
PathID:43_FigureID:694_IsCollision:0.jpg,43
PathID:19_FigureID:426_IsCollision:0.jpg,19
PathID:6_FigureID:512_IsCollision:0.jpg,6
PathID:34_FigureID:845_IsCollision:0.jpg,34
PathID:12_FigureID:241_IsCollision:0.jpg,12
PathID:35_FigureID:790_IsCollision:0.jpg,35
PathID:21_FigureID:678_IsCollision:0.jpg,21
PathID:42_FigureID:744_IsCollision:0.jpg,42
PathID:24_FigureID:80_IsCollision:0.jpg,24
PathID:7_FigureID:726_IsCollision:0.jpg,7
PathID:52_FigureID:299_IsCollision:0.jpg,52
PathID:4_FigureID:463_IsCollision:0.jpg,4
PathID:26_FigureID:571_IsCollision:0.jpg,26
PathID:32_FigureID:305_IsCollision:0.jpg,32
PathID:39_FigureID:681_IsCollision:0.jpg,39
PathID:57_FigureID:78_IsCollision:0.jpg,57
PathID:26_FigureID:502_IsCollision:0.jpg,26
PathID:50_FigureID:225_IsCollision:0.jpg,50
PathID:38_FigureID:815_IsCollision:0.jpg,38
PathID:7_FigureID:499_IsCollision:0.jpg,7
PathID:15_FigureID:285_IsCollision:0.jpg,15
PathID:7_FigureID:440_IsCollision:0.jpg,7
PathID:21_FigureID:575_IsCollision:0.jpg,21
PathID:1_FigureID:385_IsCollision:0.jpg,1
PathID:39_FigureID:911_IsCollision:0.jpg,39
PathID:27_FigureID:84_IsCollision:0.jpg,27
PathID:49_FigureID:219_IsCollision:0.jpg,49
PathID:28_FigureID:871_IsCollision:0.jpg,28
PathID:22_FigureID:797_IsCollision:0.jpg,22
PathID:42_FigureID:926_IsCollision:0.jpg,42
PathID:10_FigureID:277_IsCollision:0.jpg,10
PathID:48_FigureID:13_IsCollision:0.jpg,48
PathID:47_FigureID:324_IsCollision:0.jpg,47
PathID:35_FigureID:860_IsCollision:0.jpg,35
PathID:0_FigureID:968_IsCollision:0.jpg,0
PathID:18_FigureID:932_IsCollision:0.jpg,18
PathID:47_FigureID:843_IsCollision:0.jpg,47
PathID:24_FigureID:693_IsCollision:0.jpg,24
PathID:32_FigureID:875_IsCollision:0.jpg,32
PathID:26_FigureID:878_IsCollision:0.jpg,26
PathID:11_FigureID:302_IsCollision:0.jpg,11
PathID:35_FigureID:103_IsCollision:0.jpg,35
PathID:52_FigureID:586_IsCollision:0.jpg,52
PathID:39_FigureID:947_IsCollision:0.jpg,39
PathID:44_FigureID:76_IsCollision:0.jpg,44
PathID:16_FigureID:904_IsCollision:0.jpg,16
PathID:50_FigureID:997_IsCollision:0.jpg,50
PathID:54_FigureID:270_IsCollision:0.jpg,54
PathID:33_FigureID:177_IsCollision:0.jpg,33
PathID:2_FigureID:139_IsCollision:0.jpg,2
PathID:45_FigureID:354_IsCollision:0.jpg,45
PathID:48_FigureID:427_IsCollision:0.jpg,48
PathID:21_FigureID:86_IsCollision:0.jpg,21
PathID:42_FigureID:106_IsCollision:0.jpg,42
PathID:56_FigureID:901_IsCollision:0.jpg,56
PathID:5_FigureID:973_IsCollision:0.jpg,5
PathID:33_FigureID:147_IsCollision:0.jpg,33
PathID:45_FigureID:154_IsCollision:0.jpg,45
PathID:24_FigureID:307_IsCollision:0.jpg,24
PathID:0_FigureID:395_IsCollision:0.jpg,0
PathID:57_FigureID:767_IsCollision:0.jpg,57
PathID:18_FigureID:540_IsCollision:0.jpg,18
PathID:52_FigureID:11_IsCollision:0.jpg,52
PathID:9_FigureID:875_IsCollision:0.jpg,9
PathID:24_FigureID:211_IsCollision:0.jpg,24
PathID:19_FigureID:368_IsCollision:0.jpg,19
PathID:36_FigureID:281_IsCollision:0.jpg,36
PathID:20_FigureID:589_IsCollision:0.jpg,20
PathID:46_FigureID:653_IsCollision:0.jpg,46
PathID:57_FigureID:335_IsCollision:0.jpg,57
PathID:59_FigureID:536_IsCollision:0.jpg,59
PathID:9_FigureID:365_IsCollision:0.jpg,9
PathID:55_FigureID:164_IsCollision:0.jpg,55
PathID:27_FigureID:417_IsCollision:0.jpg,27
PathID:33_FigureID:924_IsCollision:0.jpg,33
PathID:7_FigureID:670_IsCollision:0.jpg,7
PathID:8_FigureID:416_IsCollision:0.jpg,8
PathID:7_FigureID:737_IsCollision:0.jpg,7
PathID:15_FigureID:237_IsCollision:0.jpg,15
PathID:16_FigureID:822_IsCollision:0.jpg,16
PathID:16_FigureID:67_IsCollision:0.jpg,16
PathID:35_FigureID:875_IsCollision:0.jpg,35
PathID:50_FigureID:165_IsCollision:0.jpg,50
PathID:34_FigureID:339_IsCollision:0.jpg,34
PathID:15_FigureID:708_IsCollision:0.jpg,15
PathID:1_FigureID:842_IsCollision:0.jpg,1
PathID:45_FigureID:783_IsCollision:0.jpg,45
PathID:24_FigureID:288_IsCollision:0.jpg,24
PathID:12_FigureID:724_IsCollision:0.jpg,12
PathID:10_FigureID:816_IsCollision:0.jpg,10
PathID:32_FigureID:69_IsCollision:0.jpg,32
PathID:20_FigureID:881_IsCollision:0.jpg,20
PathID:28_FigureID:111_IsCollision:0.jpg,28
PathID:8_FigureID:891_IsCollision:0.jpg,8
PathID:20_FigureID:520_IsCollision:0.jpg,20
PathID:47_FigureID:721_IsCollision:0.jpg,47
PathID:56_FigureID:319_IsCollision:0.jpg,56
PathID:4_FigureID:53_IsCollision:0.jpg,4
PathID:39_FigureID:545_IsCollision:0.jpg,39
PathID:21_FigureID:488_IsCollision:0.jpg,21
PathID:39_FigureID:723_IsCollision:0.jpg,39
PathID:2_FigureID:222_IsCollision:0.jpg,2
PathID:31_FigureID:995_IsCollision:0.jpg,31
PathID:40_FigureID:180_IsCollision:0.jpg,40
PathID:44_FigureID:629_IsCollision:0.jpg,44
PathID:15_FigureID:837_IsCollision:0.jpg,15
PathID:26_FigureID:46_IsCollision:0.jpg,26
PathID:49_FigureID:243_IsCollision:0.jpg,49
PathID:58_FigureID:320_IsCollision:0.jpg,58
PathID:48_FigureID:34_IsCollision:0.jpg,48
PathID:2_FigureID:27_IsCollision:0.jpg,2
PathID:53_FigureID:183_IsCollision:0.jpg,53
PathID:20_FigureID:748_IsCollision:0.jpg,20
PathID:25_FigureID:6_IsCollision:0.jpg,25
PathID:14_FigureID:135_IsCollision:0.jpg,14
PathID:58_FigureID:95_IsCollision:0.jpg,58
PathID:45_FigureID:87_IsCollision:0.jpg,45
PathID:58_FigureID:109_IsCollision:0.jpg,58
PathID:54_FigureID:880_IsCollision:0.jpg,54
PathID:21_FigureID:965_IsCollision:0.jpg,21
PathID:57_FigureID:981_IsCollision:0.jpg,57
PathID:26_FigureID:834_IsCollision:0.jpg,26
PathID:30_FigureID:975_IsCollision:0.jpg,30
PathID:39_FigureID:342_IsCollision:0.jpg,39
PathID:50_FigureID:908_IsCollision:0.jpg,50
PathID:36_FigureID:550_IsCollision:0.jpg,36
PathID:19_FigureID:785_IsCollision:0.jpg,19
PathID:6_FigureID:524_IsCollision:0.jpg,6
PathID:36_FigureID:678_IsCollision:0.jpg,36
PathID:48_FigureID:281_IsCollision:0.jpg,48
PathID:35_FigureID:457_IsCollision:0.jpg,35
PathID:36_FigureID:520_IsCollision:0.jpg,36
PathID:58_FigureID:324_IsCollision:0.jpg,58
PathID:37_FigureID:927_IsCollision:0.jpg,37
PathID:7_FigureID:742_IsCollision:0.jpg,7
PathID:4_FigureID:436_IsCollision:0.jpg,4
PathID:22_FigureID:933_IsCollision:0.jpg,22
PathID:11_FigureID:135_IsCollision:0.jpg,11
PathID:42_FigureID:353_IsCollision:0.jpg,42
PathID:2_FigureID:506_IsCollision:0.jpg,2
PathID:33_FigureID:974_IsCollision:0.jpg,33
PathID:15_FigureID:489_IsCollision:0.jpg,15
PathID:24_FigureID:405_IsCollision:0.jpg,24
PathID:51_FigureID:299_IsCollision:0.jpg,51
PathID:20_FigureID:543_IsCollision:0.jpg,20
PathID:35_FigureID:57_IsCollision:0.jpg,35
PathID:53_FigureID:943_IsCollision:0.jpg,53
PathID:44_FigureID:165_IsCollision:0.jpg,44
PathID:11_FigureID:57_IsCollision:0.jpg,11
PathID:19_FigureID:648_IsCollision:0.jpg,19
PathID:11_FigureID:172_IsCollision:0.jpg,11
PathID:42_FigureID:745_IsCollision:0.jpg,42
PathID:39_FigureID:809_IsCollision:0.jpg,39
PathID:36_FigureID:879_IsCollision:0.jpg,36
PathID:23_FigureID:629_IsCollision:0.jpg,23
PathID:58_FigureID:167_IsCollision:0.jpg,58
PathID:7_FigureID:692_IsCollision:0.jpg,7
PathID:32_FigureID:838_IsCollision:0.jpg,32
PathID:29_FigureID:552_IsCollision:0.jpg,29
PathID:39_FigureID:496_IsCollision:0.jpg,39
PathID:22_FigureID:654_IsCollision:0.jpg,22
PathID:3_FigureID:415_IsCollision:0.jpg,3
PathID:32_FigureID:929_IsCollision:0.jpg,32
PathID:12_FigureID:846_IsCollision:0.jpg,12
PathID:0_FigureID:794_IsCollision:0.jpg,0
PathID:30_FigureID:549_IsCollision:0.jpg,30
PathID:22_FigureID:87_IsCollision:0.jpg,22
PathID:6_FigureID:990_IsCollision:0.jpg,6
PathID:6_FigureID:540_IsCollision:0.jpg,6
PathID:56_FigureID:279_IsCollision:0.jpg,56
PathID:32_FigureID:760_IsCollision:0.jpg,32
PathID:10_FigureID:871_IsCollision:0.jpg,10
PathID:50_FigureID:276_IsCollision:0.jpg,50
PathID:41_FigureID:179_IsCollision:0.jpg,41
PathID:5_FigureID:880_IsCollision:0.jpg,5
PathID:2_FigureID:284_IsCollision:0.jpg,2
PathID:30_FigureID:246_IsCollision:0.jpg,30
PathID:0_FigureID:612_IsCollision:0.jpg,0
PathID:35_FigureID:397_IsCollision:0.jpg,35
PathID:42_FigureID:619_IsCollision:0.jpg,42
PathID:3_FigureID:65_IsCollision:0.jpg,3
PathID:11_FigureID:543_IsCollision:0.jpg,11
PathID:48_FigureID:309_IsCollision:0.jpg,48
PathID:21_FigureID:521_IsCollision:0.jpg,21
PathID:18_FigureID:344_IsCollision:0.jpg,18
PathID:55_FigureID:846_IsCollision:0.jpg,55
PathID:47_FigureID:743_IsCollision:0.jpg,47
PathID:59_FigureID:631_IsCollision:0.jpg,59
PathID:42_FigureID:272_IsCollision:0.jpg,42
PathID:49_FigureID:298_IsCollision:0.jpg,49
PathID:54_FigureID:806_IsCollision:0.jpg,54
PathID:48_FigureID:649_IsCollision:0.jpg,48
PathID:56_FigureID:730_IsCollision:0.jpg,56
PathID:17_FigureID:508_IsCollision:0.jpg,17
PathID:1_FigureID:543_IsCollision:0.jpg,1
PathID:7_FigureID:15_IsCollision:0.jpg,7
PathID:13_FigureID:686_IsCollision:0.jpg,13
PathID:44_FigureID:70_IsCollision:0.jpg,44
PathID:27_FigureID:46_IsCollision:0.jpg,27
PathID:11_FigureID:688_IsCollision:0.jpg,11
PathID:43_FigureID:242_IsCollision:0.jpg,43
PathID:57_FigureID:259_IsCollision:0.jpg,57
PathID:51_FigureID:125_IsCollision:0.jpg,51
PathID:59_FigureID:771_IsCollision:0.jpg,59
PathID:39_FigureID:468_IsCollision:0.jpg,39
PathID:18_FigureID:580_IsCollision:0.jpg,18
PathID:1_FigureID:469_IsCollision:0.jpg,1
PathID:51_FigureID:603_IsCollision:0.jpg,51
PathID:12_FigureID:844_IsCollision:0.jpg,12
PathID:52_FigureID:714_IsCollision:0.jpg,52
PathID:16_FigureID:466_IsCollision:0.jpg,16
PathID:21_FigureID:822_IsCollision:0.jpg,21
PathID:47_FigureID:303_IsCollision:0.jpg,47
PathID:33_FigureID:83_IsCollision:0.jpg,33
PathID:36_FigureID:969_IsCollision:0.jpg,36
PathID:12_FigureID:602_IsCollision:0.jpg,12
PathID:0_FigureID:671_IsCollision:0.jpg,0
PathID:39_FigureID:225_IsCollision:0.jpg,39
PathID:18_FigureID:357_IsCollision:0.jpg,18
PathID:41_FigureID:720_IsCollision:0.jpg,41
PathID:8_FigureID:162_IsCollision:0.jpg,8
PathID:38_FigureID:537_IsCollision:0.jpg,38
PathID:50_FigureID:392_IsCollision:0.jpg,50
PathID:19_FigureID:911_IsCollision:0.jpg,19
PathID:0_FigureID:589_IsCollision:0.jpg,0
PathID:45_FigureID:245_IsCollision:0.jpg,45
PathID:46_FigureID:341_IsCollision:0.jpg,46
PathID:47_FigureID:542_IsCollision:0.jpg,47
PathID:9_FigureID:111_IsCollision:0.jpg,9
PathID:43_FigureID:558_IsCollision:0.jpg,43
