ImageName,Label
PathID:25_FigureID:698_IsCollision:0.jpg,25
PathID:11_FigureID:218_IsCollision:0.jpg,11
PathID:6_FigureID:911_IsCollision:0.jpg,6
PathID:2_FigureID:247_IsCollision:0.jpg,2
PathID:20_FigureID:27_IsCollision:0.jpg,20
PathID:31_FigureID:446_IsCollision:0.jpg,31
PathID:16_FigureID:105_IsCollision:0.jpg,16
PathID:7_FigureID:254_IsCollision:0.jpg,7
PathID:30_FigureID:449_IsCollision:0.jpg,30
PathID:17_FigureID:7_IsCollision:0.jpg,17
PathID:14_FigureID:669_IsCollision:0.jpg,14
PathID:15_FigureID:349_IsCollision:0.jpg,15
PathID:8_FigureID:673_IsCollision:0.jpg,8
PathID:9_FigureID:234_IsCollision:0.jpg,9
PathID:25_FigureID:331_IsCollision:0.jpg,25
PathID:7_FigureID:54_IsCollision:0.jpg,7
PathID:37_FigureID:318_IsCollision:0.jpg,37
PathID:23_FigureID:477_IsCollision:0.jpg,23
PathID:7_FigureID:110_IsCollision:0.jpg,7
PathID:27_FigureID:758_IsCollision:0.jpg,27
PathID:35_FigureID:29_IsCollision:0.jpg,35
PathID:25_FigureID:134_IsCollision:0.jpg,25
PathID:6_FigureID:777_IsCollision:0.jpg,6
PathID:38_FigureID:859_IsCollision:0.jpg,38
PathID:11_FigureID:585_IsCollision:0.jpg,11
PathID:14_FigureID:514_IsCollision:0.jpg,14
PathID:37_FigureID:598_IsCollision:0.jpg,37
PathID:33_FigureID:527_IsCollision:0.jpg,33
PathID:10_FigureID:350_IsCollision:0.jpg,10
PathID:1_FigureID:522_IsCollision:0.jpg,1
PathID:6_FigureID:18_IsCollision:0.jpg,6
PathID:15_FigureID:215_IsCollision:0.jpg,15
PathID:2_FigureID:678_IsCollision:0.jpg,2
PathID:35_FigureID:437_IsCollision:0.jpg,35
PathID:14_FigureID:318_IsCollision:0.jpg,14
PathID:28_FigureID:601_IsCollision:0.jpg,28
PathID:29_FigureID:728_IsCollision:0.jpg,29
PathID:17_FigureID:540_IsCollision:0.jpg,17
PathID:17_FigureID:603_IsCollision:0.jpg,17
PathID:4_FigureID:135_IsCollision:0.jpg,4
PathID:26_FigureID:612_IsCollision:0.jpg,26
PathID:39_FigureID:938_IsCollision:0.jpg,39
PathID:21_FigureID:96_IsCollision:0.jpg,21
PathID:33_FigureID:439_IsCollision:0.jpg,33
PathID:15_FigureID:748_IsCollision:0.jpg,15
PathID:22_FigureID:869_IsCollision:0.jpg,22
PathID:21_FigureID:542_IsCollision:0.jpg,21
PathID:31_FigureID:22_IsCollision:0.jpg,31
PathID:23_FigureID:845_IsCollision:0.jpg,23
PathID:2_FigureID:546_IsCollision:0.jpg,2
PathID:22_FigureID:861_IsCollision:0.jpg,22
PathID:22_FigureID:769_IsCollision:0.jpg,22
PathID:12_FigureID:756_IsCollision:0.jpg,12
PathID:18_FigureID:811_IsCollision:0.jpg,18
PathID:15_FigureID:366_IsCollision:0.jpg,15
PathID:26_FigureID:99_IsCollision:0.jpg,26
PathID:5_FigureID:9_IsCollision:0.jpg,5
PathID:1_FigureID:602_IsCollision:0.jpg,1
PathID:25_FigureID:824_IsCollision:0.jpg,25
PathID:17_FigureID:453_IsCollision:0.jpg,17
PathID:1_FigureID:585_IsCollision:0.jpg,1
PathID:3_FigureID:486_IsCollision:0.jpg,3
PathID:11_FigureID:730_IsCollision:0.jpg,11
PathID:37_FigureID:626_IsCollision:0.jpg,37
PathID:38_FigureID:436_IsCollision:0.jpg,38
PathID:22_FigureID:817_IsCollision:0.jpg,22
PathID:11_FigureID:725_IsCollision:0.jpg,11
PathID:31_FigureID:164_IsCollision:0.jpg,31
PathID:28_FigureID:142_IsCollision:0.jpg,28
PathID:5_FigureID:274_IsCollision:0.jpg,5
PathID:3_FigureID:913_IsCollision:0.jpg,3
PathID:3_FigureID:293_IsCollision:0.jpg,3
PathID:26_FigureID:427_IsCollision:0.jpg,26
PathID:26_FigureID:781_IsCollision:0.jpg,26
PathID:19_FigureID:16_IsCollision:0.jpg,19
PathID:33_FigureID:254_IsCollision:0.jpg,33
PathID:12_FigureID:904_IsCollision:0.jpg,12
PathID:23_FigureID:241_IsCollision:0.jpg,23
PathID:9_FigureID:262_IsCollision:0.jpg,9
PathID:25_FigureID:977_IsCollision:0.jpg,25
PathID:33_FigureID:297_IsCollision:0.jpg,33
PathID:37_FigureID:553_IsCollision:0.jpg,37
PathID:22_FigureID:812_IsCollision:0.jpg,22
PathID:30_FigureID:74_IsCollision:0.jpg,30
PathID:12_FigureID:882_IsCollision:0.jpg,12
PathID:8_FigureID:240_IsCollision:0.jpg,8
PathID:8_FigureID:791_IsCollision:0.jpg,8
PathID:10_FigureID:727_IsCollision:0.jpg,10
PathID:2_FigureID:477_IsCollision:0.jpg,2
PathID:32_FigureID:445_IsCollision:0.jpg,32
PathID:1_FigureID:302_IsCollision:0.jpg,1
PathID:0_FigureID:900_IsCollision:0.jpg,0
PathID:2_FigureID:23_IsCollision:0.jpg,2
PathID:35_FigureID:268_IsCollision:0.jpg,35
PathID:22_FigureID:68_IsCollision:0.jpg,22
PathID:14_FigureID:284_IsCollision:0.jpg,14
PathID:33_FigureID:609_IsCollision:0.jpg,33
PathID:11_FigureID:948_IsCollision:0.jpg,11
PathID:18_FigureID:521_IsCollision:0.jpg,18
PathID:28_FigureID:405_IsCollision:0.jpg,28
PathID:5_FigureID:898_IsCollision:0.jpg,5
PathID:5_FigureID:1_IsCollision:0.jpg,5
PathID:19_FigureID:698_IsCollision:0.jpg,19
PathID:14_FigureID:221_IsCollision:0.jpg,14
PathID:12_FigureID:107_IsCollision:0.jpg,12
PathID:27_FigureID:844_IsCollision:0.jpg,27
PathID:9_FigureID:918_IsCollision:0.jpg,9
PathID:28_FigureID:97_IsCollision:0.jpg,28
PathID:32_FigureID:239_IsCollision:0.jpg,32
PathID:22_FigureID:717_IsCollision:0.jpg,22
PathID:33_FigureID:65_IsCollision:0.jpg,33
PathID:36_FigureID:819_IsCollision:0.jpg,36
PathID:10_FigureID:665_IsCollision:0.jpg,10
PathID:30_FigureID:192_IsCollision:0.jpg,30
PathID:31_FigureID:878_IsCollision:0.jpg,31
PathID:20_FigureID:922_IsCollision:0.jpg,20
PathID:10_FigureID:190_IsCollision:0.jpg,10
PathID:37_FigureID:579_IsCollision:0.jpg,37
PathID:6_FigureID:349_IsCollision:0.jpg,6
PathID:35_FigureID:784_IsCollision:0.jpg,35
PathID:11_FigureID:802_IsCollision:0.jpg,11
PathID:35_FigureID:64_IsCollision:0.jpg,35
PathID:0_FigureID:789_IsCollision:0.jpg,0
PathID:31_FigureID:735_IsCollision:0.jpg,31
PathID:25_FigureID:536_IsCollision:0.jpg,25
PathID:10_FigureID:865_IsCollision:0.jpg,10
PathID:37_FigureID:813_IsCollision:0.jpg,37
PathID:38_FigureID:135_IsCollision:0.jpg,38
PathID:8_FigureID:277_IsCollision:0.jpg,8
PathID:36_FigureID:651_IsCollision:0.jpg,36
PathID:9_FigureID:108_IsCollision:0.jpg,9
PathID:14_FigureID:811_IsCollision:0.jpg,14
PathID:9_FigureID:608_IsCollision:0.jpg,9
PathID:18_FigureID:643_IsCollision:0.jpg,18
PathID:33_FigureID:456_IsCollision:0.jpg,33
PathID:28_FigureID:204_IsCollision:0.jpg,28
PathID:7_FigureID:212_IsCollision:0.jpg,7
PathID:14_FigureID:927_IsCollision:0.jpg,14
PathID:23_FigureID:236_IsCollision:0.jpg,23
PathID:30_FigureID:623_IsCollision:0.jpg,30
PathID:26_FigureID:982_IsCollision:0.jpg,26
PathID:15_FigureID:599_IsCollision:0.jpg,15
PathID:18_FigureID:662_IsCollision:0.jpg,18
PathID:30_FigureID:367_IsCollision:0.jpg,30
PathID:18_FigureID:466_IsCollision:0.jpg,18
PathID:11_FigureID:937_IsCollision:0.jpg,11
PathID:37_FigureID:267_IsCollision:0.jpg,37
PathID:9_FigureID:698_IsCollision:0.jpg,9
PathID:24_FigureID:985_IsCollision:0.jpg,24
PathID:24_FigureID:177_IsCollision:0.jpg,24
PathID:28_FigureID:82_IsCollision:0.jpg,28
PathID:15_FigureID:379_IsCollision:0.jpg,15
PathID:19_FigureID:59_IsCollision:0.jpg,19
PathID:39_FigureID:372_IsCollision:0.jpg,39
PathID:23_FigureID:855_IsCollision:0.jpg,23
PathID:17_FigureID:169_IsCollision:0.jpg,17
PathID:10_FigureID:499_IsCollision:0.jpg,10
PathID:32_FigureID:811_IsCollision:0.jpg,32
PathID:27_FigureID:816_IsCollision:0.jpg,27
PathID:14_FigureID:795_IsCollision:0.jpg,14
PathID:34_FigureID:465_IsCollision:0.jpg,34
PathID:23_FigureID:600_IsCollision:0.jpg,23
PathID:9_FigureID:362_IsCollision:0.jpg,9
PathID:22_FigureID:805_IsCollision:0.jpg,22
PathID:18_FigureID:865_IsCollision:0.jpg,18
PathID:39_FigureID:237_IsCollision:0.jpg,39
PathID:8_FigureID:751_IsCollision:0.jpg,8
PathID:36_FigureID:763_IsCollision:0.jpg,36
PathID:13_FigureID:962_IsCollision:0.jpg,13
PathID:35_FigureID:24_IsCollision:0.jpg,35
PathID:30_FigureID:154_IsCollision:0.jpg,30
PathID:24_FigureID:855_IsCollision:0.jpg,24
PathID:4_FigureID:913_IsCollision:0.jpg,4
PathID:9_FigureID:575_IsCollision:0.jpg,9
PathID:4_FigureID:987_IsCollision:0.jpg,4
PathID:17_FigureID:596_IsCollision:0.jpg,17
PathID:4_FigureID:904_IsCollision:0.jpg,4
PathID:19_FigureID:944_IsCollision:0.jpg,19
PathID:26_FigureID:313_IsCollision:0.jpg,26
PathID:12_FigureID:119_IsCollision:0.jpg,12
PathID:35_FigureID:377_IsCollision:0.jpg,35
PathID:26_FigureID:922_IsCollision:0.jpg,26
PathID:2_FigureID:335_IsCollision:0.jpg,2
PathID:31_FigureID:251_IsCollision:0.jpg,31
PathID:35_FigureID:358_IsCollision:0.jpg,35
PathID:26_FigureID:400_IsCollision:0.jpg,26
PathID:33_FigureID:551_IsCollision:0.jpg,33
PathID:22_FigureID:645_IsCollision:0.jpg,22
PathID:10_FigureID:4_IsCollision:0.jpg,10
PathID:24_FigureID:550_IsCollision:0.jpg,24
PathID:21_FigureID:284_IsCollision:0.jpg,21
PathID:15_FigureID:114_IsCollision:0.jpg,15
PathID:3_FigureID:267_IsCollision:0.jpg,3
PathID:16_FigureID:1_IsCollision:0.jpg,16
PathID:9_FigureID:363_IsCollision:0.jpg,9
PathID:34_FigureID:793_IsCollision:0.jpg,34
PathID:4_FigureID:862_IsCollision:0.jpg,4
PathID:23_FigureID:288_IsCollision:0.jpg,23
PathID:32_FigureID:910_IsCollision:0.jpg,32
PathID:4_FigureID:506_IsCollision:0.jpg,4
PathID:1_FigureID:207_IsCollision:0.jpg,1
PathID:18_FigureID:906_IsCollision:0.jpg,18
PathID:38_FigureID:934_IsCollision:0.jpg,38
PathID:22_FigureID:140_IsCollision:0.jpg,22
PathID:24_FigureID:689_IsCollision:0.jpg,24
PathID:23_FigureID:195_IsCollision:0.jpg,23
PathID:32_FigureID:609_IsCollision:0.jpg,32
PathID:8_FigureID:789_IsCollision:0.jpg,8
PathID:33_FigureID:129_IsCollision:0.jpg,33
PathID:23_FigureID:630_IsCollision:0.jpg,23
PathID:8_FigureID:335_IsCollision:0.jpg,8
PathID:9_FigureID:489_IsCollision:0.jpg,9
PathID:35_FigureID:643_IsCollision:0.jpg,35
PathID:1_FigureID:82_IsCollision:0.jpg,1
PathID:39_FigureID:133_IsCollision:0.jpg,39
PathID:3_FigureID:814_IsCollision:0.jpg,3
PathID:31_FigureID:25_IsCollision:0.jpg,31
PathID:4_FigureID:797_IsCollision:0.jpg,4
PathID:2_FigureID:680_IsCollision:0.jpg,2
PathID:32_FigureID:846_IsCollision:0.jpg,32
PathID:14_FigureID:421_IsCollision:0.jpg,14
PathID:35_FigureID:2_IsCollision:0.jpg,35
PathID:2_FigureID:378_IsCollision:0.jpg,2
PathID:30_FigureID:526_IsCollision:0.jpg,30
PathID:23_FigureID:633_IsCollision:0.jpg,23
PathID:35_FigureID:325_IsCollision:0.jpg,35
PathID:38_FigureID:34_IsCollision:0.jpg,38
PathID:2_FigureID:697_IsCollision:0.jpg,2
PathID:32_FigureID:408_IsCollision:0.jpg,32
PathID:16_FigureID:387_IsCollision:0.jpg,16
PathID:31_FigureID:205_IsCollision:0.jpg,31
PathID:31_FigureID:972_IsCollision:0.jpg,31
PathID:39_FigureID:419_IsCollision:0.jpg,39
PathID:17_FigureID:743_IsCollision:0.jpg,17
PathID:12_FigureID:278_IsCollision:0.jpg,12
PathID:0_FigureID:647_IsCollision:0.jpg,0
PathID:28_FigureID:79_IsCollision:0.jpg,28
PathID:9_FigureID:887_IsCollision:0.jpg,9
PathID:4_FigureID:667_IsCollision:0.jpg,4
PathID:39_FigureID:877_IsCollision:0.jpg,39
PathID:14_FigureID:499_IsCollision:0.jpg,14
PathID:12_FigureID:338_IsCollision:0.jpg,12
PathID:14_FigureID:86_IsCollision:0.jpg,14
PathID:32_FigureID:40_IsCollision:0.jpg,32
PathID:20_FigureID:173_IsCollision:0.jpg,20
PathID:16_FigureID:762_IsCollision:0.jpg,16
PathID:5_FigureID:604_IsCollision:0.jpg,5
PathID:0_FigureID:149_IsCollision:0.jpg,0
PathID:21_FigureID:11_IsCollision:0.jpg,21
PathID:34_FigureID:547_IsCollision:0.jpg,34
PathID:27_FigureID:281_IsCollision:0.jpg,27
PathID:10_FigureID:776_IsCollision:0.jpg,10
PathID:27_FigureID:134_IsCollision:0.jpg,27
PathID:16_FigureID:367_IsCollision:0.jpg,16
PathID:16_FigureID:141_IsCollision:0.jpg,16
PathID:26_FigureID:64_IsCollision:0.jpg,26
PathID:5_FigureID:286_IsCollision:0.jpg,5
PathID:6_FigureID:893_IsCollision:0.jpg,6
PathID:6_FigureID:121_IsCollision:0.jpg,6
PathID:23_FigureID:47_IsCollision:0.jpg,23
PathID:26_FigureID:6_IsCollision:0.jpg,26
PathID:19_FigureID:505_IsCollision:0.jpg,19
PathID:16_FigureID:275_IsCollision:0.jpg,16
PathID:32_FigureID:273_IsCollision:0.jpg,32
PathID:14_FigureID:347_IsCollision:0.jpg,14
PathID:37_FigureID:415_IsCollision:0.jpg,37
PathID:4_FigureID:959_IsCollision:0.jpg,4
PathID:2_FigureID:1_IsCollision:0.jpg,2
PathID:39_FigureID:775_IsCollision:0.jpg,39
PathID:14_FigureID:851_IsCollision:0.jpg,14
PathID:36_FigureID:88_IsCollision:0.jpg,36
PathID:31_FigureID:77_IsCollision:0.jpg,31
PathID:10_FigureID:569_IsCollision:0.jpg,10
PathID:17_FigureID:308_IsCollision:0.jpg,17
PathID:33_FigureID:305_IsCollision:0.jpg,33
PathID:32_FigureID:995_IsCollision:0.jpg,32
PathID:17_FigureID:993_IsCollision:0.jpg,17
PathID:8_FigureID:123_IsCollision:0.jpg,8
PathID:11_FigureID:171_IsCollision:0.jpg,11
PathID:15_FigureID:984_IsCollision:0.jpg,15
PathID:29_FigureID:865_IsCollision:0.jpg,29
PathID:17_FigureID:88_IsCollision:0.jpg,17
PathID:22_FigureID:574_IsCollision:0.jpg,22
PathID:10_FigureID:566_IsCollision:0.jpg,10
PathID:18_FigureID:931_IsCollision:0.jpg,18
PathID:6_FigureID:477_IsCollision:0.jpg,6
PathID:2_FigureID:556_IsCollision:0.jpg,2
PathID:24_FigureID:225_IsCollision:0.jpg,24
PathID:2_FigureID:912_IsCollision:0.jpg,2
PathID:36_FigureID:197_IsCollision:0.jpg,36
PathID:1_FigureID:762_IsCollision:0.jpg,1
PathID:14_FigureID:83_IsCollision:0.jpg,14
PathID:0_FigureID:695_IsCollision:0.jpg,0
PathID:24_FigureID:934_IsCollision:0.jpg,24
PathID:19_FigureID:215_IsCollision:0.jpg,19
PathID:35_FigureID:748_IsCollision:0.jpg,35
PathID:15_FigureID:380_IsCollision:0.jpg,15
PathID:13_FigureID:638_IsCollision:0.jpg,13
PathID:23_FigureID:535_IsCollision:0.jpg,23
PathID:33_FigureID:597_IsCollision:0.jpg,33
PathID:10_FigureID:774_IsCollision:0.jpg,10
PathID:15_FigureID:431_IsCollision:0.jpg,15
PathID:21_FigureID:189_IsCollision:0.jpg,21
PathID:23_FigureID:97_IsCollision:0.jpg,23
PathID:15_FigureID:727_IsCollision:0.jpg,15
PathID:21_FigureID:563_IsCollision:0.jpg,21
PathID:7_FigureID:239_IsCollision:0.jpg,7
PathID:25_FigureID:738_IsCollision:0.jpg,25
PathID:8_FigureID:256_IsCollision:0.jpg,8
PathID:22_FigureID:108_IsCollision:0.jpg,22
PathID:5_FigureID:806_IsCollision:0.jpg,5
PathID:27_FigureID:209_IsCollision:0.jpg,27
PathID:8_FigureID:471_IsCollision:0.jpg,8
PathID:3_FigureID:183_IsCollision:0.jpg,3
PathID:38_FigureID:296_IsCollision:0.jpg,38
PathID:27_FigureID:947_IsCollision:0.jpg,27
PathID:33_FigureID:8_IsCollision:0.jpg,33
PathID:30_FigureID:708_IsCollision:0.jpg,30
PathID:25_FigureID:49_IsCollision:0.jpg,25
PathID:4_FigureID:816_IsCollision:0.jpg,4
PathID:5_FigureID:163_IsCollision:0.jpg,5
PathID:29_FigureID:544_IsCollision:0.jpg,29
PathID:25_FigureID:796_IsCollision:0.jpg,25
PathID:36_FigureID:654_IsCollision:0.jpg,36
PathID:7_FigureID:684_IsCollision:0.jpg,7
PathID:35_FigureID:710_IsCollision:0.jpg,35
PathID:3_FigureID:617_IsCollision:0.jpg,3
PathID:12_FigureID:910_IsCollision:0.jpg,12
PathID:14_FigureID:437_IsCollision:0.jpg,14
PathID:27_FigureID:496_IsCollision:0.jpg,27
PathID:5_FigureID:264_IsCollision:0.jpg,5
PathID:29_FigureID:218_IsCollision:0.jpg,29
PathID:5_FigureID:57_IsCollision:0.jpg,5
PathID:28_FigureID:65_IsCollision:0.jpg,28
PathID:10_FigureID:273_IsCollision:0.jpg,10
