ImageName,Label
PathID:9_FigureID:713_IsCollision:0.jpg,9
PathID:9_FigureID:514_IsCollision:0.jpg,9
PathID:9_FigureID:623_IsCollision:0.jpg,9
PathID:4_FigureID:114_IsCollision:0.jpg,4
PathID:3_FigureID:663_IsCollision:0.jpg,3
PathID:3_FigureID:188_IsCollision:0.jpg,3
PathID:2_FigureID:492_IsCollision:0.jpg,2
PathID:25_FigureID:757_IsCollision:0.jpg,25
PathID:11_FigureID:549_IsCollision:0.jpg,11
PathID:7_FigureID:299_IsCollision:0.jpg,7
PathID:19_FigureID:926_IsCollision:0.jpg,19
PathID:19_FigureID:944_IsCollision:0.jpg,19
PathID:1_FigureID:100_IsCollision:0.jpg,1
PathID:10_FigureID:373_IsCollision:0.jpg,10
PathID:16_FigureID:683_IsCollision:0.jpg,16
PathID:5_FigureID:944_IsCollision:0.jpg,5
PathID:29_FigureID:902_IsCollision:0.jpg,29
PathID:7_FigureID:616_IsCollision:0.jpg,7
PathID:28_FigureID:552_IsCollision:0.jpg,28
PathID:8_FigureID:28_IsCollision:0.jpg,8
PathID:0_FigureID:888_IsCollision:0.jpg,0
PathID:20_FigureID:597_IsCollision:0.jpg,20
PathID:24_FigureID:849_IsCollision:0.jpg,24
PathID:16_FigureID:469_IsCollision:0.jpg,16
PathID:13_FigureID:425_IsCollision:0.jpg,13
PathID:12_FigureID:783_IsCollision:0.jpg,12
PathID:24_FigureID:762_IsCollision:0.jpg,24
PathID:2_FigureID:737_IsCollision:0.jpg,2
PathID:26_FigureID:572_IsCollision:0.jpg,26
PathID:26_FigureID:321_IsCollision:0.jpg,26
PathID:2_FigureID:60_IsCollision:0.jpg,2
PathID:0_FigureID:191_IsCollision:0.jpg,0
PathID:18_FigureID:421_IsCollision:0.jpg,18
PathID:23_FigureID:794_IsCollision:0.jpg,23
PathID:28_FigureID:164_IsCollision:0.jpg,28
PathID:19_FigureID:379_IsCollision:0.jpg,19
PathID:29_FigureID:213_IsCollision:0.jpg,29
PathID:18_FigureID:927_IsCollision:0.jpg,18
PathID:8_FigureID:766_IsCollision:0.jpg,8
PathID:7_FigureID:475_IsCollision:0.jpg,7
PathID:10_FigureID:248_IsCollision:0.jpg,10
PathID:5_FigureID:535_IsCollision:0.jpg,5
PathID:14_FigureID:776_IsCollision:0.jpg,14
PathID:19_FigureID:242_IsCollision:0.jpg,19
PathID:2_FigureID:733_IsCollision:0.jpg,2
PathID:24_FigureID:929_IsCollision:0.jpg,24
PathID:10_FigureID:479_IsCollision:0.jpg,10
PathID:16_FigureID:148_IsCollision:0.jpg,16
PathID:15_FigureID:827_IsCollision:0.jpg,15
PathID:5_FigureID:117_IsCollision:0.jpg,5
PathID:13_FigureID:230_IsCollision:0.jpg,13
PathID:13_FigureID:218_IsCollision:0.jpg,13
PathID:10_FigureID:615_IsCollision:0.jpg,10
PathID:4_FigureID:96_IsCollision:0.jpg,4
PathID:7_FigureID:199_IsCollision:0.jpg,7
PathID:23_FigureID:302_IsCollision:0.jpg,23
PathID:22_FigureID:169_IsCollision:0.jpg,22
PathID:23_FigureID:280_IsCollision:0.jpg,23
PathID:5_FigureID:511_IsCollision:0.jpg,5
PathID:8_FigureID:161_IsCollision:0.jpg,8
PathID:7_FigureID:321_IsCollision:0.jpg,7
PathID:5_FigureID:203_IsCollision:0.jpg,5
PathID:14_FigureID:871_IsCollision:0.jpg,14
PathID:19_FigureID:111_IsCollision:0.jpg,19
PathID:1_FigureID:968_IsCollision:0.jpg,1
PathID:10_FigureID:647_IsCollision:0.jpg,10
PathID:8_FigureID:387_IsCollision:0.jpg,8
PathID:26_FigureID:104_IsCollision:0.jpg,26
PathID:0_FigureID:934_IsCollision:0.jpg,0
PathID:28_FigureID:257_IsCollision:0.jpg,28
PathID:1_FigureID:830_IsCollision:0.jpg,1
PathID:6_FigureID:780_IsCollision:0.jpg,6
PathID:9_FigureID:864_IsCollision:0.jpg,9
PathID:13_FigureID:246_IsCollision:0.jpg,13
PathID:1_FigureID:158_IsCollision:0.jpg,1
PathID:18_FigureID:161_IsCollision:0.jpg,18
PathID:28_FigureID:783_IsCollision:0.jpg,28
PathID:2_FigureID:146_IsCollision:0.jpg,2
PathID:23_FigureID:867_IsCollision:0.jpg,23
PathID:4_FigureID:977_IsCollision:0.jpg,4
PathID:29_FigureID:18_IsCollision:0.jpg,29
PathID:11_FigureID:154_IsCollision:0.jpg,11
PathID:19_FigureID:248_IsCollision:0.jpg,19
PathID:17_FigureID:177_IsCollision:0.jpg,17
PathID:20_FigureID:871_IsCollision:0.jpg,20
PathID:19_FigureID:890_IsCollision:0.jpg,19
PathID:20_FigureID:458_IsCollision:0.jpg,20
PathID:16_FigureID:846_IsCollision:0.jpg,16
PathID:23_FigureID:683_IsCollision:0.jpg,23
PathID:16_FigureID:133_IsCollision:0.jpg,16
PathID:8_FigureID:874_IsCollision:0.jpg,8
PathID:6_FigureID:548_IsCollision:0.jpg,6
PathID:0_FigureID:613_IsCollision:0.jpg,0
PathID:29_FigureID:755_IsCollision:0.jpg,29
PathID:14_FigureID:578_IsCollision:0.jpg,14
PathID:28_FigureID:549_IsCollision:0.jpg,28
PathID:9_FigureID:549_IsCollision:0.jpg,9
PathID:28_FigureID:510_IsCollision:0.jpg,28
PathID:17_FigureID:399_IsCollision:0.jpg,17
PathID:26_FigureID:977_IsCollision:0.jpg,26
PathID:13_FigureID:682_IsCollision:0.jpg,13
PathID:19_FigureID:665_IsCollision:0.jpg,19
PathID:11_FigureID:730_IsCollision:0.jpg,11
PathID:27_FigureID:302_IsCollision:0.jpg,27
PathID:3_FigureID:786_IsCollision:0.jpg,3
PathID:25_FigureID:410_IsCollision:0.jpg,25
PathID:11_FigureID:922_IsCollision:0.jpg,11
PathID:19_FigureID:51_IsCollision:0.jpg,19
PathID:25_FigureID:744_IsCollision:0.jpg,25
PathID:1_FigureID:482_IsCollision:0.jpg,1
PathID:26_FigureID:541_IsCollision:0.jpg,26
PathID:29_FigureID:924_IsCollision:0.jpg,29
PathID:25_FigureID:376_IsCollision:0.jpg,25
PathID:3_FigureID:946_IsCollision:0.jpg,3
PathID:17_FigureID:892_IsCollision:0.jpg,17
PathID:2_FigureID:66_IsCollision:0.jpg,2
PathID:20_FigureID:131_IsCollision:0.jpg,20
PathID:0_FigureID:304_IsCollision:0.jpg,0
PathID:7_FigureID:856_IsCollision:0.jpg,7
PathID:4_FigureID:471_IsCollision:0.jpg,4
PathID:1_FigureID:21_IsCollision:0.jpg,1
PathID:2_FigureID:126_IsCollision:0.jpg,2
PathID:12_FigureID:640_IsCollision:0.jpg,12
PathID:28_FigureID:912_IsCollision:0.jpg,28
PathID:12_FigureID:752_IsCollision:0.jpg,12
PathID:28_FigureID:47_IsCollision:0.jpg,28
PathID:2_FigureID:530_IsCollision:0.jpg,2
PathID:2_FigureID:754_IsCollision:0.jpg,2
PathID:15_FigureID:129_IsCollision:0.jpg,15
PathID:14_FigureID:604_IsCollision:0.jpg,14
PathID:11_FigureID:993_IsCollision:0.jpg,11
PathID:3_FigureID:248_IsCollision:0.jpg,3
PathID:1_FigureID:806_IsCollision:0.jpg,1
PathID:25_FigureID:855_IsCollision:0.jpg,25
PathID:28_FigureID:494_IsCollision:0.jpg,28
PathID:22_FigureID:717_IsCollision:0.jpg,22
PathID:6_FigureID:733_IsCollision:0.jpg,6
PathID:13_FigureID:371_IsCollision:0.jpg,13
PathID:5_FigureID:49_IsCollision:0.jpg,5
PathID:3_FigureID:736_IsCollision:0.jpg,3
PathID:17_FigureID:790_IsCollision:0.jpg,17
PathID:26_FigureID:504_IsCollision:0.jpg,26
PathID:28_FigureID:232_IsCollision:0.jpg,28
PathID:18_FigureID:543_IsCollision:0.jpg,18
PathID:28_FigureID:865_IsCollision:0.jpg,28
PathID:25_FigureID:423_IsCollision:0.jpg,25
PathID:26_FigureID:113_IsCollision:0.jpg,26
PathID:23_FigureID:598_IsCollision:0.jpg,23
PathID:15_FigureID:97_IsCollision:0.jpg,15
PathID:24_FigureID:700_IsCollision:0.jpg,24
PathID:20_FigureID:157_IsCollision:0.jpg,20
PathID:9_FigureID:49_IsCollision:0.jpg,9
PathID:3_FigureID:269_IsCollision:0.jpg,3
PathID:4_FigureID:508_IsCollision:0.jpg,4
PathID:9_FigureID:90_IsCollision:0.jpg,9
PathID:11_FigureID:867_IsCollision:0.jpg,11
PathID:25_FigureID:790_IsCollision:0.jpg,25
PathID:5_FigureID:501_IsCollision:0.jpg,5
PathID:1_FigureID:224_IsCollision:0.jpg,1
PathID:8_FigureID:14_IsCollision:0.jpg,8
PathID:12_FigureID:160_IsCollision:0.jpg,12
PathID:4_FigureID:143_IsCollision:0.jpg,4
PathID:28_FigureID:416_IsCollision:0.jpg,28
PathID:13_FigureID:441_IsCollision:0.jpg,13
PathID:26_FigureID:208_IsCollision:0.jpg,26
PathID:25_FigureID:157_IsCollision:0.jpg,25
PathID:7_FigureID:220_IsCollision:0.jpg,7
PathID:28_FigureID:832_IsCollision:0.jpg,28
PathID:27_FigureID:245_IsCollision:0.jpg,27
PathID:4_FigureID:894_IsCollision:0.jpg,4
PathID:10_FigureID:926_IsCollision:0.jpg,10
PathID:16_FigureID:807_IsCollision:0.jpg,16
PathID:11_FigureID:793_IsCollision:0.jpg,11
PathID:20_FigureID:924_IsCollision:0.jpg,20
PathID:20_FigureID:378_IsCollision:0.jpg,20
PathID:25_FigureID:629_IsCollision:0.jpg,25
PathID:25_FigureID:970_IsCollision:0.jpg,25
PathID:17_FigureID:681_IsCollision:0.jpg,17
PathID:14_FigureID:783_IsCollision:0.jpg,14
PathID:27_FigureID:965_IsCollision:0.jpg,27
PathID:6_FigureID:60_IsCollision:0.jpg,6
PathID:9_FigureID:97_IsCollision:0.jpg,9
PathID:9_FigureID:720_IsCollision:0.jpg,9
PathID:11_FigureID:177_IsCollision:0.jpg,11
PathID:14_FigureID:657_IsCollision:0.jpg,14
PathID:10_FigureID:847_IsCollision:0.jpg,10
PathID:20_FigureID:621_IsCollision:0.jpg,20
PathID:1_FigureID:384_IsCollision:0.jpg,1
PathID:27_FigureID:916_IsCollision:0.jpg,27
PathID:13_FigureID:221_IsCollision:0.jpg,13
PathID:19_FigureID:620_IsCollision:0.jpg,19
PathID:7_FigureID:683_IsCollision:0.jpg,7
PathID:16_FigureID:933_IsCollision:0.jpg,16
PathID:2_FigureID:232_IsCollision:0.jpg,2
PathID:23_FigureID:837_IsCollision:0.jpg,23
PathID:17_FigureID:906_IsCollision:0.jpg,17
PathID:6_FigureID:477_IsCollision:0.jpg,6
PathID:24_FigureID:170_IsCollision:0.jpg,24
PathID:9_FigureID:139_IsCollision:0.jpg,9
PathID:20_FigureID:455_IsCollision:0.jpg,20
PathID:18_FigureID:455_IsCollision:0.jpg,18
PathID:16_FigureID:833_IsCollision:0.jpg,16
PathID:20_FigureID:472_IsCollision:0.jpg,20
PathID:11_FigureID:825_IsCollision:0.jpg,11
PathID:17_FigureID:451_IsCollision:0.jpg,17
PathID:28_FigureID:20_IsCollision:0.jpg,28
PathID:28_FigureID:39_IsCollision:0.jpg,28
PathID:10_FigureID:275_IsCollision:0.jpg,10
PathID:13_FigureID:280_IsCollision:0.jpg,13
PathID:4_FigureID:17_IsCollision:0.jpg,4
PathID:28_FigureID:461_IsCollision:0.jpg,28
PathID:25_FigureID:414_IsCollision:0.jpg,25
PathID:11_FigureID:337_IsCollision:0.jpg,11
PathID:11_FigureID:964_IsCollision:0.jpg,11
PathID:24_FigureID:69_IsCollision:0.jpg,24
PathID:17_FigureID:815_IsCollision:0.jpg,17
PathID:7_FigureID:139_IsCollision:0.jpg,7
PathID:10_FigureID:885_IsCollision:0.jpg,10
PathID:21_FigureID:574_IsCollision:0.jpg,21
PathID:20_FigureID:613_IsCollision:0.jpg,20
PathID:12_FigureID:626_IsCollision:0.jpg,12
PathID:17_FigureID:33_IsCollision:0.jpg,17
PathID:1_FigureID:61_IsCollision:0.jpg,1
PathID:12_FigureID:925_IsCollision:0.jpg,12
PathID:26_FigureID:168_IsCollision:0.jpg,26
PathID:22_FigureID:581_IsCollision:0.jpg,22
PathID:11_FigureID:444_IsCollision:0.jpg,11
PathID:10_FigureID:636_IsCollision:0.jpg,10
PathID:6_FigureID:672_IsCollision:0.jpg,6
PathID:15_FigureID:22_IsCollision:0.jpg,15
PathID:23_FigureID:971_IsCollision:0.jpg,23
PathID:17_FigureID:59_IsCollision:0.jpg,17
PathID:13_FigureID:887_IsCollision:0.jpg,13
PathID:28_FigureID:551_IsCollision:0.jpg,28
PathID:7_FigureID:702_IsCollision:0.jpg,7
PathID:27_FigureID:945_IsCollision:0.jpg,27
PathID:2_FigureID:880_IsCollision:0.jpg,2
PathID:3_FigureID:956_IsCollision:0.jpg,3
PathID:9_FigureID:238_IsCollision:0.jpg,9
PathID:4_FigureID:907_IsCollision:0.jpg,4
PathID:17_FigureID:382_IsCollision:0.jpg,17
PathID:10_FigureID:915_IsCollision:0.jpg,10
PathID:26_FigureID:823_IsCollision:0.jpg,26
PathID:5_FigureID:975_IsCollision:0.jpg,5
PathID:9_FigureID:690_IsCollision:0.jpg,9
PathID:9_FigureID:252_IsCollision:0.jpg,9
PathID:4_FigureID:872_IsCollision:0.jpg,4
PathID:5_FigureID:693_IsCollision:0.jpg,5
PathID:29_FigureID:457_IsCollision:0.jpg,29
PathID:17_FigureID:409_IsCollision:0.jpg,17
PathID:2_FigureID:70_IsCollision:0.jpg,2
PathID:18_FigureID:256_IsCollision:0.jpg,18
PathID:8_FigureID:316_IsCollision:0.jpg,8
PathID:17_FigureID:810_IsCollision:0.jpg,17
PathID:20_FigureID:630_IsCollision:0.jpg,20
PathID:11_FigureID:89_IsCollision:0.jpg,11
PathID:8_FigureID:601_IsCollision:0.jpg,8
PathID:8_FigureID:333_IsCollision:0.jpg,8
PathID:20_FigureID:149_IsCollision:0.jpg,20
PathID:7_FigureID:964_IsCollision:0.jpg,7
PathID:7_FigureID:885_IsCollision:0.jpg,7
PathID:0_FigureID:705_IsCollision:0.jpg,0
PathID:29_FigureID:837_IsCollision:0.jpg,29
PathID:24_FigureID:982_IsCollision:0.jpg,24
PathID:19_FigureID:80_IsCollision:0.jpg,19
PathID:27_FigureID:468_IsCollision:0.jpg,27
PathID:26_FigureID:201_IsCollision:0.jpg,26
PathID:11_FigureID:724_IsCollision:0.jpg,11
PathID:13_FigureID:541_IsCollision:0.jpg,13
PathID:22_FigureID:546_IsCollision:0.jpg,22
PathID:6_FigureID:205_IsCollision:0.jpg,6
PathID:29_FigureID:472_IsCollision:0.jpg,29
PathID:19_FigureID:486_IsCollision:0.jpg,19
PathID:3_FigureID:613_IsCollision:0.jpg,3
PathID:4_FigureID:794_IsCollision:0.jpg,4
PathID:13_FigureID:321_IsCollision:0.jpg,13
PathID:16_FigureID:655_IsCollision:0.jpg,16
PathID:18_FigureID:843_IsCollision:0.jpg,18
PathID:3_FigureID:692_IsCollision:0.jpg,3
PathID:17_FigureID:73_IsCollision:0.jpg,17
PathID:20_FigureID:607_IsCollision:0.jpg,20
PathID:10_FigureID:112_IsCollision:0.jpg,10
PathID:6_FigureID:539_IsCollision:0.jpg,6
PathID:0_FigureID:920_IsCollision:0.jpg,0
PathID:10_FigureID:816_IsCollision:0.jpg,10
PathID:7_FigureID:2_IsCollision:0.jpg,7
PathID:8_FigureID:770_IsCollision:0.jpg,8
PathID:15_FigureID:760_IsCollision:0.jpg,15
PathID:5_FigureID:154_IsCollision:0.jpg,5
PathID:14_FigureID:333_IsCollision:0.jpg,14
PathID:26_FigureID:353_IsCollision:0.jpg,26
PathID:11_FigureID:282_IsCollision:0.jpg,11
PathID:13_FigureID:893_IsCollision:0.jpg,13
PathID:1_FigureID:955_IsCollision:0.jpg,1
PathID:0_FigureID:978_IsCollision:0.jpg,0
PathID:19_FigureID:49_IsCollision:0.jpg,19
PathID:8_FigureID:726_IsCollision:0.jpg,8
PathID:22_FigureID:848_IsCollision:0.jpg,22
PathID:18_FigureID:279_IsCollision:0.jpg,18
PathID:23_FigureID:757_IsCollision:0.jpg,23
PathID:17_FigureID:275_IsCollision:0.jpg,17
PathID:11_FigureID:821_IsCollision:0.jpg,11
PathID:19_FigureID:903_IsCollision:0.jpg,19
PathID:2_FigureID:577_IsCollision:0.jpg,2
PathID:13_FigureID:356_IsCollision:0.jpg,13
PathID:26_FigureID:567_IsCollision:0.jpg,26
PathID:2_FigureID:131_IsCollision:0.jpg,2
PathID:4_FigureID:815_IsCollision:0.jpg,4
PathID:24_FigureID:885_IsCollision:0.jpg,24
PathID:5_FigureID:197_IsCollision:0.jpg,5
PathID:0_FigureID:719_IsCollision:0.jpg,0
PathID:24_FigureID:624_IsCollision:0.jpg,24
PathID:9_FigureID:35_IsCollision:0.jpg,9
PathID:10_FigureID:954_IsCollision:0.jpg,10
PathID:24_FigureID:659_IsCollision:0.jpg,24
PathID:19_FigureID:169_IsCollision:0.jpg,19
PathID:3_FigureID:671_IsCollision:0.jpg,3
